,destination,odds,player,probability,date
11,Southampton,25.0,Alexis Sanchez,0.038461538461538464,2019-04-23
12,Brighton,25.0,Alexis Sanchez,0.038461538461538464,2019-04-23
13,Newcastle,25.0,Alexis Sanchez,0.038461538461538464,2019-04-23
0,To Leave Rangers,0.6666666666666666,Alfredo Morelos,0.6000000000000001,2019-04-23
1,Any German Club,6.0,Alfredo Morelos,0.14285714285714285,2019-04-23
2,Borussia Dortmund,5.5,Alfredo Morelos,0.15384615384615385,2019-04-23
3,Leicester,6.0,Alfredo Morelos,0.14285714285714285,2019-04-23
4,Any French Club,8.0,Alfredo Morelos,0.1111111111111111,2019-04-23
5,Any Chinese Super League side,8.0,Alfredo Morelos,0.1111111111111111,2019-04-23
6,Fenerbahce,8.0,Alfredo Morelos,0.1111111111111111,2019-04-23
7,Marseille,10.0,Alfredo Morelos,0.09090909090909091,2019-04-23
8,Celtic,10.0,Alfredo Morelos,0.09090909090909091,2019-04-23
9,Galatasaray,11.0,Alfredo Morelos,0.08333333333333333,2019-04-23
10,Everton,9.0,Alfredo Morelos,0.1,2019-04-23
11,Any Chinese Club,12.0,Alfredo Morelos,0.07692307692307693,2019-04-23
12,Any Italian Club,12.0,Alfredo Morelos,0.07692307692307693,2019-04-23
13,Any Spanish Club,12.0,Alfredo Morelos,0.07692307692307693,2019-04-23
14,Lille,11.0,Alfredo Morelos,0.08333333333333333,2019-04-23
15,Monaco,14.0,Alfredo Morelos,0.06666666666666667,2019-04-23
16,Lyon,14.0,Alfredo Morelos,0.06666666666666667,2019-04-23
17,RB Leipzig,14.0,Alfredo Morelos,0.06666666666666667,2019-04-23
18,West Ham,16.0,Alfredo Morelos,0.058823529411764705,2019-04-23
19,Any South American Club,16.0,Alfredo Morelos,0.058823529411764705,2019-04-23
20,Bayer Leverkusen,16.0,Alfredo Morelos,0.058823529411764705,2019-04-23
21,Southampton,20.0,Alfredo Morelos,0.047619047619047616,2019-04-23
22,Brighton,25.0,Alfredo Morelos,0.038461538461538464,2019-04-23
23,Bournemouth,25.0,Alfredo Morelos,0.038461538461538464,2019-04-23
24,Crystal Palace,10.0,Alfredo Morelos,0.09090909090909091,2019-04-23
25,Newcastle,14.0,Alfredo Morelos,0.06666666666666667,2019-04-23
0,Barcelona,1.4,Antoine Griezmann,0.4166666666666667,2019-04-23
1,Man Utd,3.0,Antoine Griezmann,0.25,2019-04-23
2,Bayern Munich,3.0,Antoine Griezmann,0.25,2019-04-23
3,PSG,12.0,Antoine Griezmann,0.07692307692307693,2019-04-23
4,Chelsea,12.0,Antoine Griezmann,0.07692307692307693,2019-04-23
5,Juventus,12.0,Antoine Griezmann,0.07692307692307693,2019-04-23
6,Inter Milan,10.0,Antoine Griezmann,0.09090909090909091,2019-04-23
7,Man City,16.0,Antoine Griezmann,0.058823529411764705,2019-04-23
8,Real Madrid,20.0,Antoine Griezmann,0.047619047619047616,2019-04-23
0,Wolves,4.0,Asmir Begovic,0.2,2019-04-23
1,Stoke,6.0,Asmir Begovic,0.14285714285714285,2019-04-23
2,Any French Club,8.0,Asmir Begovic,0.1111111111111111,2019-04-23
3,Any German Club,8.0,Asmir Begovic,0.1111111111111111,2019-04-23
4,Any Italian Club,8.0,Asmir Begovic,0.1111111111111111,2019-04-23
5,Any Spanish Club,8.0,Asmir Begovic,0.1111111111111111,2019-04-23
6,Man City,12.0,Asmir Begovic,0.07692307692307693,2019-04-23
7,West Ham,16.0,Asmir Begovic,0.058823529411764705,2019-04-23
8,Newcastle,16.0,Asmir Begovic,0.058823529411764705,2019-04-23
9,Crystal Palace,16.0,Asmir Begovic,0.058823529411764705,2019-04-23
10,Watford,16.0,Asmir Begovic,0.058823529411764705,2019-04-23
0,Bayern Munich,3.0,Callum Hudson Odoi,0.25,2019-04-23
1,Borussia Dortmund,12.0,Callum Hudson Odoi,0.07692307692307693,2019-04-23
2,Any Italian Club,12.0,Callum Hudson Odoi,0.07692307692307693,2019-04-23
3,Any French Club,12.0,Callum Hudson Odoi,0.07692307692307693,2019-04-23
4,Any Spanish Club,12.0,Callum Hudson Odoi,0.07692307692307693,2019-04-23
5,Liverpool,10.0,Callum Hudson Odoi,0.09090909090909091,2019-04-23
6,Man Utd,14.0,Callum Hudson Odoi,0.06666666666666667,2019-04-23
7,Man City,16.0,Callum Hudson Odoi,0.058823529411764705,2019-04-23
8,Juventus,20.0,Callum Hudson Odoi,0.047619047619047616,2019-04-23
0,Arsenal,4.0,Cengiz Under,0.2,2019-04-23
1,Chelsea,4.0,Cengiz Under,0.2,2019-04-23
2,Tottenham,12.0,Cengiz Under,0.07692307692307693,2019-04-23
3,Liverpool,12.0,Cengiz Under,0.07692307692307693,2019-04-23
4,Man City,12.0,Cengiz Under,0.07692307692307693,2019-04-23
5,Man Utd,12.0,Cengiz Under,0.07692307692307693,2019-04-23
6,Any Chinese Club,14.0,Cengiz Under,0.06666666666666667,2019-04-23
7,Bayern Munich,14.0,Cengiz Under,0.06666666666666667,2019-04-23
8,Juventus,14.0,Cengiz Under,0.06666666666666667,2019-04-23
9,Barcelona,16.0,Cengiz Under,0.058823529411764705,2019-04-23
10,PSG,16.0,Cengiz Under,0.058823529411764705,2019-04-23
11,Real Madrid,16.0,Cengiz Under,0.058823529411764705,2019-04-23
12,Atletico Madrid,20.0,Cengiz Under,0.047619047619047616,2019-04-23
0,Crystal Palace,4.0,Che Adams,0.2,2019-04-23
1,Burnley,5.0,Che Adams,0.16666666666666666,2019-04-23
2,Wolves,8.0,Che Adams,0.1111111111111111,2019-04-23
3,Southampton,3.0,Che Adams,0.25,2019-04-23
4,Leicester,5.0,Che Adams,0.16666666666666666,2019-04-23
5,West Ham,8.0,Che Adams,0.1111111111111111,2019-04-23
6,Newcastle,10.0,Che Adams,0.09090909090909091,2019-04-23
7,Man Utd,10.0,Che Adams,0.09090909090909091,2019-04-23
8,Arsenal,10.0,Che Adams,0.09090909090909091,2019-04-23
9,Everton,8.0,Che Adams,0.1111111111111111,2019-04-23
10,Tottenham,12.0,Che Adams,0.07692307692307693,2019-04-23
11,Watford,12.0,Che Adams,0.07692307692307693,2019-04-23
12,Any Italian Club,16.0,Che Adams,0.058823529411764705,2019-04-23
13,Any Spanish Club,16.0,Che Adams,0.058823529411764705,2019-04-23
14,Any French Club,16.0,Che Adams,0.058823529411764705,2019-04-23
15,Any German Club,16.0,Che Adams,0.058823529411764705,2019-04-23
16,Chelsea,20.0,Che Adams,0.047619047619047616,2019-04-23
17,Man City,20.0,Che Adams,0.047619047619047616,2019-04-23
18,Liverpool,20.0,Che Adams,0.047619047619047616,2019-04-23
0,Any Spanish Club,2.0,Christian Eriksen,0.3333333333333333,2019-04-23
1,Chelsea,4.0,Christian Eriksen,0.2,2019-04-23
2,Man Utd,4.0,Christian Eriksen,0.2,2019-04-23
3,Any Italian Club,12.0,Christian Eriksen,0.07692307692307693,2019-04-23
4,Liverpool,12.0,Christian Eriksen,0.07692307692307693,2019-04-23
5,Any French Club,12.0,Christian Eriksen,0.07692307692307693,2019-04-23
6,Any German Club,12.0,Christian Eriksen,0.07692307692307693,2019-04-23
7,Man City,12.0,Christian Eriksen,0.07692307692307693,2019-04-23
0,Any English Club,4.0,Cristiano Ronaldo,0.2,2019-04-23
1,Any MLS Club,8.0,Cristiano Ronaldo,0.1111111111111111,2019-04-23
2,Any Chinese Club,8.0,Cristiano Ronaldo,0.1111111111111111,2019-04-23
3,Any French Club,12.0,Cristiano Ronaldo,0.07692307692307693,2019-04-23
4,Any German Club,14.0,Cristiano Ronaldo,0.06666666666666667,2019-04-23
5,Any Spanish Club,14.0,Cristiano Ronaldo,0.06666666666666667,2019-04-23
6,Any South American Club,16.0,Cristiano Ronaldo,0.058823529411764705,2019-04-23
0,Arsenal,3.0,Daniele Rugani,0.25,2019-04-23
1,Chelsea,6.0,Daniele Rugani,0.14285714285714285,2019-04-23
2,AC Milan,8.0,Daniele Rugani,0.1111111111111111,2019-04-23
3,Roma,8.0,Daniele Rugani,0.1111111111111111,2019-04-23
4,Bayern Munich,12.0,Daniele Rugani,0.07692307692307693,2019-04-23
5,Man City,12.0,Daniele Rugani,0.07692307692307693,2019-04-23
6,Man Utd,12.0,Daniele Rugani,0.07692307692307693,2019-04-23
7,PSG,12.0,Daniele Rugani,0.07692307692307693,2019-04-23
0,Any Italian Club,2.0,Danny Drinkwater,0.3333333333333333,2019-04-23
1,West Ham,10.0,Danny Drinkwater,0.09090909090909091,2019-04-23
2,Any Spanish Club,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
3,Crystal Palace,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
4,Everton,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
5,Wolves,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
6,Leicester,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
7,Any French Club,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
8,Any German Club,12.0,Danny Drinkwater,0.07692307692307693,2019-04-23
9,Newcastle,14.0,Danny Drinkwater,0.06666666666666667,2019-04-23
10,Bournemouth,16.0,Danny Drinkwater,0.058823529411764705,2019-04-23
11,Brighton,16.0,Danny Drinkwater,0.058823529411764705,2019-04-23
12,Watford,16.0,Danny Drinkwater,0.058823529411764705,2019-04-23
13,Southampton,20.0,Danny Drinkwater,0.047619047619047616,2019-04-23
0,Arsenal,4.0,David Alaba,0.2,2019-04-23
1,Man Utd,4.0,David Alaba,0.2,2019-04-23
2,Any French Club,6.0,David Alaba,0.14285714285714285,2019-04-23
3,Any Italian Club,6.0,David Alaba,0.14285714285714285,2019-04-23
4,Any Spanish Club,6.0,David Alaba,0.14285714285714285,2019-04-23
5,Chelsea,8.0,David Alaba,0.1111111111111111,2019-04-23
6,Tottenham,8.0,David Alaba,0.1111111111111111,2019-04-23
0,Tottenham,2.0,David Brooks,0.3333333333333333,2019-04-23
1,Man Utd,4.0,David Brooks,0.2,2019-04-23
2,Any Spanish Club,12.0,David Brooks,0.07692307692307693,2019-04-23
3,Any Italian Club,12.0,David Brooks,0.07692307692307693,2019-04-23
4,Arsenal,12.0,David Brooks,0.07692307692307693,2019-04-23
5,Man City,12.0,David Brooks,0.07692307692307693,2019-04-23
6,Any French Club,12.0,David Brooks,0.07692307692307693,2019-04-23
7,Chelsea,12.0,David Brooks,0.07692307692307693,2019-04-23
8,Any German Club,12.0,David Brooks,0.07692307692307693,2019-04-23
0,Any French Club,4.0,David De Gea,0.2,2019-04-23
1,PSG,4.0,David De Gea,0.2,2019-04-23
2,Real Madrid,4.0,David De Gea,0.2,2019-04-23
3,Any Italian Club,8.0,David De Gea,0.1111111111111111,2019-04-23
4,Atletico Madrid,10.0,David De Gea,0.09090909090909091,2019-04-23
5,Any German Club,12.0,David De Gea,0.07692307692307693,2019-04-23
6,Juventus,12.0,David De Gea,0.07692307692307693,2019-04-23
7,Any Chinese Club,14.0,David De Gea,0.06666666666666667,2019-04-23
8,Barcelona,14.0,David De Gea,0.06666666666666667,2019-04-23
0,PSG,4.0,David Neres,0.2,2019-04-23
1,Liverpool,4.0,David Neres,0.2,2019-04-23
2,Borussia Dortmund,4.0,David Neres,0.2,2019-04-23
3,Everton,8.0,David Neres,0.1111111111111111,2019-04-23
4,Any Spanish Club,12.0,David Neres,0.07692307692307693,2019-04-23
5,Any Italian Club,12.0,David Neres,0.07692307692307693,2019-04-23
6,Arsenal,10.0,David Neres,0.09090909090909091,2019-04-23
7,Chelsea,9.0,David Neres,0.1,2019-04-23
8,Tottenham,12.0,David Neres,0.07692307692307693,2019-04-23
9,West Ham,16.0,David Neres,0.058823529411764705,2019-04-23
0,Bayern Munich,2.0,Dayot Upamecano,0.3333333333333333,2019-04-23
1,Man Utd,4.0,Dayot Upamecano,0.2,2019-04-23
2,PSG,8.0,Dayot Upamecano,0.1111111111111111,2019-04-23
3,Tottenham,10.0,Dayot Upamecano,0.09090909090909091,2019-04-23
4,Chelsea,10.0,Dayot Upamecano,0.09090909090909091,2019-04-23
5,Man City,10.0,Dayot Upamecano,0.09090909090909091,2019-04-23
6,Juventus,12.0,Dayot Upamecano,0.07692307692307693,2019-04-23
7,Arsenal,16.0,Dayot Upamecano,0.058823529411764705,2019-04-23
8,AC Milan,16.0,Dayot Upamecano,0.058823529411764705,2019-04-23
0,Tottenham,2.0,Diogo Jota,0.3333333333333333,2019-04-23
1,Chelsea,4.0,Diogo Jota,0.2,2019-04-23
2,Any Chinese Club,8.0,Diogo Jota,0.1111111111111111,2019-04-23
3,Any French Club,8.0,Diogo Jota,0.1111111111111111,2019-04-23
4,Any German Club,8.0,Diogo Jota,0.1111111111111111,2019-04-23
5,Any Italian Club,8.0,Diogo Jota,0.1111111111111111,2019-04-23
6,Any Spanish Club,8.0,Diogo Jota,0.1111111111111111,2019-04-23
0,PSG,4.0,Donny Van De Beek,0.2,2019-04-23
1,Arsenal,5.0,Donny Van De Beek,0.16666666666666666,2019-04-23
2,Tottenham,6.0,Donny Van De Beek,0.14285714285714285,2019-04-23
3,Chelsea,10.0,Donny Van De Beek,0.09090909090909091,2019-04-23
4,Man Utd,12.0,Donny Van De Beek,0.07692307692307693,2019-04-23
5,Barcelona,16.0,Donny Van De Beek,0.058823529411764705,2019-04-23
0,Any Chinese Club,4.0,Douglas Costa,0.2,2019-04-23
1,Man Utd,3.0,Douglas Costa,0.25,2019-04-23
2,Sevilla,10.0,Douglas Costa,0.09090909090909091,2019-04-23
3,Inter Milan,8.0,Douglas Costa,0.1111111111111111,2019-04-23
4,Man City,3.0,Douglas Costa,0.25,2019-04-23
5,Tottenham,8.0,Douglas Costa,0.1111111111111111,2019-04-23
6,Chelsea,14.0,Douglas Costa,0.06666666666666667,2019-04-23
7,AC Milan,6.0,Douglas Costa,0.14285714285714285,2019-04-23
0,Real Madrid,0.2,Eden Hazard,0.8333333333333334,2019-04-23
1,Any Spanish Club,0.3333333333333333,Eden Hazard,0.75,2019-04-23
2,Any French Club,14.0,Eden Hazard,0.06666666666666667,2019-04-23
3,Any Chinese Club,14.0,Eden Hazard,0.06666666666666667,2019-04-23
4,Any Italian Club,16.0,Eden Hazard,0.058823529411764705,2019-04-23
5,Any German Club,20.0,Eden Hazard,0.047619047619047616,2019-04-23
6,Bayern Munich,33.0,Eden Hazard,0.029411764705882353,2019-04-23
7,Liverpool,16.0,Eden Hazard,0.058823529411764705,2019-04-23
8,Barcelona,20.0,Eden Hazard,0.047619047619047616,2019-04-23
9,Juventus,25.0,Eden Hazard,0.038461538461538464,2019-04-23
10,Man City,14.0,Eden Hazard,0.06666666666666667,2019-04-23
0,Barcelona,4.0,Giovani Lo Celso,0.2,2019-04-23
1,Real Madrid,4.0,Giovani Lo Celso,0.2,2019-04-23
2,Tottenham,6.0,Giovani Lo Celso,0.14285714285714285,2019-04-23
3,Arsenal,8.0,Giovani Lo Celso,0.1111111111111111,2019-04-23
4,Bayern Munich,12.0,Giovani Lo Celso,0.07692307692307693,2019-04-23
5,Chelsea,12.0,Giovani Lo Celso,0.07692307692307693,2019-04-23
6,Juventus,12.0,Giovani Lo Celso,0.07692307692307693,2019-04-23
7,Liverpool,12.0,Giovani Lo Celso,0.07692307692307693,2019-04-23
8,Man City,12.0,Giovani Lo Celso,0.07692307692307693,2019-04-23
9,Man Utd,12.0,Giovani Lo Celso,0.07692307692307693,2019-04-23
10,Roma,20.0,Giovani Lo Celso,0.047619047619047616,2019-04-23
11,AC Milan,20.0,Giovani Lo Celso,0.047619047619047616,2019-04-23
0,Chelsea,2.0,Gonzalo Higuain,0.3333333333333333,2019-04-23
1,Napoli,8.0,Gonzalo Higuain,0.1111111111111111,2019-04-23
2,Any Spanish Club,8.0,Gonzalo Higuain,0.1111111111111111,2019-04-23
3,Roma,10.0,Gonzalo Higuain,0.09090909090909091,2019-04-23
4,Tottenham,10.0,Gonzalo Higuain,0.09090909090909091,2019-04-23
5,AC Milan,10.0,Gonzalo Higuain,0.09090909090909091,2019-04-23
6,Any French Club,10.0,Gonzalo Higuain,0.09090909090909091,2019-04-23
7,Any German Club,14.0,Gonzalo Higuain,0.06666666666666667,2019-04-23
8,Any South American Club,14.0,Gonzalo Higuain,0.06666666666666667,2019-04-23
9,Any Chinese Club,14.0,Gonzalo Higuain,0.06666666666666667,2019-04-23
10,Inter Milan,16.0,Gonzalo Higuain,0.058823529411764705,2019-04-23
11,Lazio,16.0,Gonzalo Higuain,0.058823529411764705,2019-04-23
12,West Ham,20.0,Gonzalo Higuain,0.047619047619047616,2019-04-23
13,Crystal Palace,20.0,Gonzalo Higuain,0.047619047619047616,2019-04-23
14,Everton,20.0,Gonzalo Higuain,0.047619047619047616,2019-04-23
0,Bayern Munich,1.0,Hakim Ziyech,0.5,2019-04-23
1,Any Spanish Club,8.0,Hakim Ziyech,0.1111111111111111,2019-04-23
2,Juventus,8.0,Hakim Ziyech,0.1111111111111111,2019-04-23
3,Borussia Dortmund,10.0,Hakim Ziyech,0.09090909090909091,2019-04-23
4,Any French Club,12.0,Hakim Ziyech,0.07692307692307693,2019-04-23
5,PSG,12.0,Hakim Ziyech,0.07692307692307693,2019-04-23
6,AC Milan,12.0,Hakim Ziyech,0.07692307692307693,2019-04-23
7,Liverpool,14.0,Hakim Ziyech,0.06666666666666667,2019-04-23
8,Napoli,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
9,Leicester,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
10,Roma,6.0,Hakim Ziyech,0.14285714285714285,2019-04-23
11,Tottenham,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
12,Inter Milan,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
13,Arsenal,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
14,Everton,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
15,Chelsea,16.0,Hakim Ziyech,0.058823529411764705,2019-04-23
16,West Ham,20.0,Hakim Ziyech,0.047619047619047616,2019-04-23
0,Man Utd,1.5,Harry Maguire,0.4,2019-04-23
1,Arsenal,8.0,Harry Maguire,0.1111111111111111,2019-04-23
2,Chelsea,8.0,Harry Maguire,0.1111111111111111,2019-04-23
3,Man City,8.0,Harry Maguire,0.1111111111111111,2019-04-23
4,Tottenham,8.0,Harry Maguire,0.1111111111111111,2019-04-23
5,Any Italian Club,10.0,Harry Maguire,0.09090909090909091,2019-04-23
6,Any German Club,10.0,Harry Maguire,0.09090909090909091,2019-04-23
7,Any Spanish Club,10.0,Harry Maguire,0.09090909090909091,2019-04-23
8,Any French Club,10.0,Harry Maguire,0.09090909090909091,2019-04-23
9,Liverpool,12.0,Harry Maguire,0.07692307692307693,2019-04-23
0,Any English Club,2.0,Isco,0.3333333333333333,2019-04-23
1,Any Italian Club,4.0,Isco,0.2,2019-04-23
2,Man City,4.5,Isco,0.18181818181818182,2019-04-23
3,Liverpool,5.0,Isco,0.16666666666666666,2019-04-23
4,Man Utd,6.0,Isco,0.14285714285714285,2019-04-23
5,Any German Club,8.0,Isco,0.1111111111111111,2019-04-23
6,Any French Club,8.0,Isco,0.1111111111111111,2019-04-23
7,Any MLS Club,10.0,Isco,0.09090909090909091,2019-04-23
8,Any Chinese Club,10.0,Isco,0.09090909090909091,2019-04-23
9,PSG,14.0,Isco,0.06666666666666667,2019-04-23
0,Arsenal,2.5,Ivan Perisic,0.2857142857142857,2019-04-23
1,Man Utd,2.5,Ivan Perisic,0.2857142857142857,2019-04-23
2,Tottenham,1.0,Ivan Perisic,0.5,2019-04-23
3,Any French Club,12.0,Ivan Perisic,0.07692307692307693,2019-04-23
4,Any German Club,12.0,Ivan Perisic,0.07692307692307693,2019-04-23
5,Any Spanish Club,12.0,Ivan Perisic,0.07692307692307693,2019-04-23
6,Chelsea,12.0,Ivan Perisic,0.07692307692307693,2019-04-23
7,Any Chinese Club,16.0,Ivan Perisic,0.058823529411764705,2019-04-23
8,Any MLS Club,16.0,Ivan Perisic,0.058823529411764705,2019-04-23
0,Tottenham,1.75,Jack Grealish,0.36363636363636365,2019-04-23
1,Man Utd,5.0,Jack Grealish,0.16666666666666666,2019-04-23
2,Wolves,6.0,Jack Grealish,0.14285714285714285,2019-04-23
3,Leicester,7.0,Jack Grealish,0.125,2019-04-23
4,Chelsea,10.0,Jack Grealish,0.09090909090909091,2019-04-23
5,Liverpool,8.0,Jack Grealish,0.1111111111111111,2019-04-23
6,West Ham,10.0,Jack Grealish,0.09090909090909091,2019-04-23
7,Everton,10.0,Jack Grealish,0.09090909090909091,2019-04-23
8,Any French Club,12.0,Jack Grealish,0.07692307692307693,2019-04-23
9,Any German Club,12.0,Jack Grealish,0.07692307692307693,2019-04-23
10,Any Italian Club,12.0,Jack Grealish,0.07692307692307693,2019-04-23
11,Any Spanish Club,12.0,Jack Grealish,0.07692307692307693,2019-04-23
12,Leeds,14.0,Jack Grealish,0.06666666666666667,2019-04-23
13,Southampton,16.0,Jack Grealish,0.058823529411764705,2019-04-23
0,Man Utd,3.0,Jadon Sancho,0.25,2019-04-23
1,Any Spanish Club,6.0,Jadon Sancho,0.14285714285714285,2019-04-23
2,Any French Club,6.0,Jadon Sancho,0.14285714285714285,2019-04-23
3,Barcelona,7.0,Jadon Sancho,0.125,2019-04-23
4,Chelsea,8.0,Jadon Sancho,0.1111111111111111,2019-04-23
5,Liverpool,10.0,Jadon Sancho,0.09090909090909091,2019-04-23
6,PSG,9.0,Jadon Sancho,0.1,2019-04-23
7,Any Italian Club,12.0,Jadon Sancho,0.07692307692307693,2019-04-23
8,Tottenham,14.0,Jadon Sancho,0.06666666666666667,2019-04-23
9,Man City,16.0,Jadon Sancho,0.058823529411764705,2019-04-23
10,Arsenal,16.0,Jadon Sancho,0.058823529411764705,2019-04-23
11,Bayern Munich,12.0,Jadon Sancho,0.07692307692307693,2019-04-23
12,Real Madrid,22.0,Jadon Sancho,0.043478260869565216,2019-04-23
0,Juventus,2.0,James Rodriguez,0.3333333333333333,2019-04-23
1,Chelsea,6.0,James Rodriguez,0.14285714285714285,2019-04-23
2,PSG,6.0,James Rodriguez,0.14285714285714285,2019-04-23
3,Liverpool,8.0,James Rodriguez,0.1111111111111111,2019-04-23
